code,region,pref,addr,name,elevation,feet,lng,lat,lat2,lng2,point,num,dates,expire,last,call,sname,selevation,sdiff,slng,slat,gsi
JA/KN-U-PM95lg74,"Japan - Honshu",Kanagawa,JA/KN-U-PM95lg74,1155,3789.3,138.9821111,35.27044445,138.9821111,35.27044445,35.27044445,"","","","","","",Saddle-U-PM95lg74,1004.3,150.7,138.9888889,35.281,http://maps.gsi.go.jp/#15/35.27044445/138.9821111
JA/KN-U-PM95me46,"Japan - Honshu",Kanagawa,JA/KN-U-PM95me46,948,3110.2,139.036,35.19566667,139.036,35.19566667,35.19566667,"","","","","","",Saddle-U-PM95me46,788.3,159.7,139.0321111,35.18688889,http://maps.gsi.go.jp/#15/35.19566667/139.036
JA/KN-U-PM95nk22,"Japan - Honshu",Kanagawa,JA/KN-U-PM95nk22,1175.9,3857.9,139.1056667,35.426,139.1056667,35.426,35.426,"","","","","","",Saddle-U-PM95nk22,958.6,217.3,139.1273333,35.44344445,http://maps.gsi.go.jp/#15/35.426/139.1056667
JA/KN-U-PM95nl21,"Japan - Honshu",Kanagawa,JA/KN-U-PM95nl21,1490.6,4890.4,139.1045556,35.46588889,139.1045556,35.46588889,35.46588889,"","","","","","",Saddle-U-PM95nl21,1322.7,167.9,139.1012222,35.47111111,http://maps.gsi.go.jp/#15/35.46588889/139.1045556
JA/KN-U-PM95np52,"Japan - Honshu",Kanagawa,JA/KN-U-PM95np52,471.6,1547.2,139.1317778,35.63433333,139.1317778,35.63433333,35.63433333,"","","","","","",Saddle-U-PM95np52,316.9,154.7,139.132,35.63955556,http://maps.gsi.go.jp/#15/35.63433333/139.1317778
JA/KN-U-PM95np96,"Japan - Honshu",Kanagawa,JA/KN-U-PM95np96,853.9,2801.5,139.1664444,35.65222222,139.1664444,35.65222222,35.65222222,"","","","","","",Saddle-U-PM95np96,691.3,162.6,139.1681111,35.65777778,http://maps.gsi.go.jp/#15/35.65222222/139.1664444
JA/KN-U-PM95oh35,"Japan - Honshu",Kanagawa,JA/KN-U-PM95oh35,326.7,1071.8,139.1977778,35.31633334,139.1977778,35.31633334,35.31633334,"","","","","","",Saddle-U-PM95oh35,167.8,158.9,139.1706667,35.33966667,http://maps.gsi.go.jp/#15/35.31633334/139.1977778
JA/KN-U-PM95ol86,"Japan - Honshu",Kanagawa,JA/KN-U-PM95ol86,814.8,2673.2,139.2361111,35.48544445,139.2361111,35.48544445,35.48544445,"","","","","","",Saddle-U-PM95ol86,633.4,181.4,139.248,35.48144445,http://maps.gsi.go.jp/#15/35.48544445/139.2361111
JA/KN-U-PM95on07,"Japan - Honshu",Kanagawa,JA/KN-U-PM95on07,577.7,1895.3,139.1693333,35.57266667,139.1693333,35.57266667,35.57266667,"","","","","","",Saddle-U-PM95on07,412,165.7,139.1765556,35.57666667,http://maps.gsi.go.jp/#15/35.57266667/139.1693333
JA/KN-U-PM95oo36,"Japan - Honshu",Kanagawa,JA/KN-U-PM95oo36,405,1328.7,139.1986667,35.61155556,139.1986667,35.61155556,35.61155556,"","","","","","",Saddle-U-PM95oo36,233.7,171.3,139.1984444,35.60111111,http://maps.gsi.go.jp/#15/35.61155556/139.1986667
JA/KN-U-PM95tg46,"Japan - Honshu",Kanagawa,JA/KN-U-PM95tg46,212,695.5,139.623,35.27522223,139.623,35.27522223,35.27522223,"","","","","","",Saddle-U-PM95tg46,61.8,150.2,139.6363333,35.26222223,http://maps.gsi.go.jp/#15/35.27522223/139.623
JA/KN-U-PM95tg50,"Japan - Honshu",Kanagawa,JA/KN-U-PM95tg50,241,790.7,139.628,35.25011111,139.628,35.25011111,35.25011111,"","","","","","",Saddle-U-PM95tg50,46.3,194.7,139.5785556,35.40033334,http://maps.gsi.go.jp/#15/35.25011111/139.628
JA/KT-001,"Japan - Honshu","Kyoto Prefecture",JA/KT-001,970,3182,135.8237,35.2374,135.8237,35.2374,6,0,01/07/2015,31/12/2099,0,"","",Saddle-JA/KT-001(JA/KT-001),726.9,241,135.8118889,35.21188889,http://maps.gsi.go.jp/#15/35.2374/135.8237
JA/KT-002,"Japan - Honshu","Kyoto Prefecture",JA/KT-002,959,3146,135.7939,35.3207,135.7939,35.3207,6,0,01/07/2015,31/12/2099,0,"","",Saddle-JA/KT-002(JA/KT-002),652,304.4,135.7951111,35.26633333,http://maps.gsi.go.jp/#15/35.3207/135.7939
JA/KT-003,"Japan - Honshu","Kyoto Prefecture",JA/KT-003,947,3107,135.6235,35.0754,135.6235,35.0754,6,0,01/07/2015,31/12/2099,0,"","",Saddle-JA/KT-003(JA/KT-003),447.2,499.3,135.6598889,35.11622222,http://maps.gsi.go.jp/#15/35.0754/135.6235
JA/KT-005,"Japan - Honshu","Kyoto Prefecture",JA/KT-005,930,3051,135.7943,35.2541,135.7943,35.2541,6,0,01/07/2015,31/12/2099,0,"","",Saddle-JA/KT-005(JA/KT-005),737.1,194.1,135.8096667,35.24755556,http://maps.gsi.go.jp/#15/35.2541/135.7943
JA/KT-006,"Japan - Honshu","Kyoto Prefecture",Chyourougadake,917,3009,135.474,35.3032,135.474,35.3032,6,0,01/07/2015,31/12/2099,0,"","",Saddle-Chyourougadake(JA/KT-006),507.2,409.1,135.5913333,35.36977778,http://maps.gsi.go.jp/#15/35.3032/135.4740
JA/KT-008,"Japan - Honshu","Kyoto Prefecture",JA/KT-008,899,2949,135.5027,35.3252,135.5027,35.3252,6,0,01/07/2015,31/12/2099,0,"","",Saddle-JA/KT-008(JA/KT-008),712,181.2,135.4844444,35.31588889,http://maps.gsi.go.jp/#15/35.3252/135.5027
JA/KT-009,"Japan - Honshu","Kyoto Prefecture",Sajikigadake,896,2940,135.7172,35.1592,135.7172,35.1592,6,0,01/07/2015,31/12/2099,0,"","",Saddle-Sajikigadake(JA/KT-009),696.7,197.7,135.7567778,35.14888889,http://maps.gsi.go.jp/#15/35.1592/135.7172
JA/KT-010,"Japan - Honshu","Kyoto Prefecture",Toukinzan,871,2858,135.5344,35.3774,135.5344,35.3774,6,0,01/07/2015,31/12/2099,0,"","",Saddle-Toukinzan(JA/KT-010),651.4,219.2,135.5017778,35.35488889,http://maps.gsi.go.jp/#15/35.3774/135.5344
JA/KT-011,"Japan - Honshu","Kyoto Prefecture",JA/KT-011,839,2753,135.0577,35.3941,135.0577,35.3941,4,0,01/07/2015,31/12/2099,0,"","",Saddle-JA/KT-011(JA/KT-011),357.3,480.7,134.9517778,35.40944444,http://maps.gsi.go.jp/#15/35.3941/135.0577
JA/KT-012,"Japan - Honshu","Kyoto Prefecture","Ooeyama (Senjyougatake)",832,2730,135.1066,35.4535,135.1066,35.4535,4,0,01/07/2015,31/12/2099,0,"","","Saddle-Ooeyama (Senjyougatake)(JA/KT-012)",367.4,464.5,135.0727778,35.44488889,http://maps.gsi.go.jp/#15/35.4535/135.1066
JA/KT-013,"Japan - Honshu","Kyoto Prefecture",JA/KT-013,826,2710,135.6787,35.3021,135.6787,35.3021,4,0,01/07/2015,31/12/2099,0,"","",Saddle-JA/KT-013(JA/KT-013),597.6,224.7,135.6954444,35.24455556,http://maps.gsi.go.jp/#15/35.3021/135.6787
JA/KT-014,"Japan - Honshu","Kyoto Prefecture",JA/KT-014,791,2595,135.3773,35.0418,135.3773,35.0418,4,0,01/07/2015,31/12/2099,1,01/11/2015,JP3DGT/3,Saddle-JA/KT-014(JA/KT-014),316.1,474.8,135.3822222,35.06877778,http://maps.gsi.go.jp/#15/35.0418/135.3773
JA/KT-015,"Japan - Honshu","Kyoto Prefecture",JA/KT-015,780,2559,134.9634,35.3998,134.9634,35.3998,4,0,01/07/2015,31/12/2099,0,"","",Saddle-JA/KT-015(JA/KT-015),387.5,395.9,135.0533333,35.40444444,http://maps.gsi.go.jp/#15/35.3998/134.9634
JA/KT-017,"Japan - Honshu","Kyoto Prefecture",JA/KT-017,774,2539,135.4515,35.03,135.4515,35.03,4,0,01/07/2015,31/12/2099,0,"","",Saddle-JA/KT-017(JA/KT-017),497.6,273.8,135.4255556,35.02866667,http://maps.gsi.go.jp/#15/35.0300/135.4515
JA/KT-018,"Japan - Honshu","Kyoto Prefecture",JA/KT-018,763,2503,135.7613,35.2254,135.7613,35.2254,4,0,01/07/2015,31/12/2099,0,"","",Saddle-JA/KT-018(JA/KT-018),582.2,178.1,135.7611111,35.23144444,http://maps.gsi.go.jp/#15/35.2254/135.7613
JA/KT-019,"Japan - Honshu","Kyoto Prefecture",JA/KT-019,758,2487,135.5194,35.2479,135.5194,35.2479,4,0,01/07/2015,31/12/2099,0,"","",Saddle-JA/KT-019(JA/KT-019),428.8,326.8,135.5888889,35.22066667,http://maps.gsi.go.jp/#15/35.2479/135.5194
JA/KT-020,"Japan - Honshu","Kyoto Prefecture",JA/KT-020,736,2415,135.0855,35.4444,135.0855,35.4444,4,0,01/07/2015,31/12/2099,0,"","",Saddle-JA/KT-020(JA/KT-020),552.1,180.5,135.0922222,35.44355556,http://maps.gsi.go.jp/#15/35.4444/135.0855
JA/KT-021,"Japan - Honshu","Kyoto Prefecture",JA/KT-021,731,2398,134.9923,35.3736,134.9923,35.3736,4,0,01/07/2015,31/12/2099,0,"","",Saddle-JA/KT-021(JA/KT-021),388.4,341.6,134.9881111,35.39344444,http://maps.gsi.go.jp/#15/35.3736/134.9923
JA/KT-022,"Japan - Honshu","Kyoto Prefecture",JA/KT-022,728,2388,135.05,35.451,135.05,35.451,4,0,01/07/2015,31/12/2099,0,"","",Saddle-JA/KT-022(JA/KT-022),397.3,329.6,135.047,35.42988889,http://maps.gsi.go.jp/#15/35.4510/135.0500
JA/KT-024,"Japan - Honshu","Kyoto Prefecture",JA/KT-024,717,2352,135.1298,35.4479,135.1298,35.4479,4,0,01/07/2015,31/12/2099,0,"","",Saddle-JA/KT-024(JA/KT-024),542.2,173,135.1213333,35.45388889,http://maps.gsi.go.jp/#15/35.4479/135.1298
JA/KT-025,"Japan - Honshu","Kyoto Prefecture",JA/KT-025,710,2329,135.025,35.3843,135.025,35.3843,4,0,01/07/2015,31/12/2099,0,"","",Saddle-JA/KT-025(JA/KT-025),503.6,206.4,135.0008889,35.38688889,http://maps.gsi.go.jp/#15/35.3843/135.0250
JA/KT-026,"Japan - Honshu","Kyoto Prefecture",JA/KT-026,702,2303,135.1694,35.6262,135.1694,35.6262,4,0,01/07/2015,31/12/2099,0,"","",Saddle-JA/KT-026(JA/KT-026),79,622.1,135.1118889,35.55655556,http://maps.gsi.go.jp/#15/35.6262/135.1694
JA/KT-027,"Japan - Honshu","Kyoto Prefecture",JA/KT-027,697,2287,135.1966,35.4896,135.1966,35.4896,4,0,01/07/2015,31/12/2099,0,"","",Saddle-JA/KT-027(JA/KT-027),368.9,327.6,135.177,35.48222222,http://maps.gsi.go.jp/#15/35.4896/135.1966
JA/KT-028,"Japan - Honshu","Kyoto Prefecture",JA/KT-028,684,2244,135.9244,34.8333,135.9244,34.8333,4,0,01/07/2015,31/12/2099,3,06/11/2015,JM3GVH/3,Saddle-JA/KT-028(JA/KT-028),323.6,359.3,135.9613333,34.85444445,http://maps.gsi.go.jp/#15/34.8333/135.9244
JA/KT-029,"Japan - Honshu","Kyoto Prefecture",Taikoyama,683,2241,135.2042,35.6953,135.2042,35.6953,4,0,01/07/2015,31/12/2099,0,"","",Saddle-Taikoyama(JA/KT-029),495.1,186.5,135.2168889,35.674,http://maps.gsi.go.jp/#15/35.6953/135.2042
JA/KT-030,"Japan - Honshu","Kyoto Prefecture",JA/KT-030,668,2192,135.3667,35.2482,135.3667,35.2482,4,0,01/07/2015,31/12/2099,0,"","",Saddle-JA/KT-030(JA/KT-030),207.5,459.8,135.3563333,35.17711111,http://maps.gsi.go.jp/#15/35.2482/135.3667
JA/KT-031,"Japan - Honshu","Kyoto Prefecture",JA/KT-031,665,2182,135.4519,35.4365,135.4519,35.4365,4,0,01/07/2015,31/12/2099,0,"","",Saddle-JA/KT-031(JA/KT-031),277.9,386.7,135.4884444,35.439,http://maps.gsi.go.jp/#15/35.4365/135.4519
JA/KT-032,"Japan - Honshu","Kyoto Prefecture",JA/KT-032,664,2178,135.3781,35.3911,135.3781,35.3911,4,0,01/07/2015,31/12/2099,0,"","",Saddle-JA/KT-032(JA/KT-032),362.9,299.5,135.4012222,35.39166667,http://maps.gsi.go.jp/#15/35.3911/135.3781
JA/KT-033,"Japan - Honshu","Kyoto Prefecture",Isanagosan,661,2169,135.0381,35.5485,135.0381,35.5485,4,0,01/07/2015,31/12/2099,0,"","",Saddle-Isanagosan(JA/KT-033),411.4,249.2,135.0195556,35.53833333,http://maps.gsi.go.jp/#15/35.5485/135.0381
JA/KT-034,"Japan - Honshu","Kyoto Prefecture",JA/KT-034,646,2119,135.0297,35.3558,135.0297,35.3558,2,0,01/07/2015,31/12/2099,0,"","",Saddle-JA/KT-034(JA/KT-034),458.5,182.3,135.0307778,35.37533333,http://maps.gsi.go.jp/#15/35.3558/135.0297
JA/KT-035,"Japan - Honshu","Kyoto Prefecture",JA/KT-035,642,2106,135.6342,34.9617,135.6342,34.9617,2,0,01/07/2015,31/12/2099,0,"","",Saddle-JA/KT-035(JA/KT-035),446.9,194.2,135.6366667,34.94944444,http://maps.gsi.go.jp/#15/34.9617/135.6342
JA/KT-037,"Japan - Honshu","Kyoto Prefecture",JA/KT-037,632,2073,135.1033,35.4111,135.1033,35.4111,2,0,01/07/2015,31/12/2099,0,"","",Saddle-JA/KT-037(JA/KT-037),298.1,333.7,135.0846667,35.41077778,http://maps.gsi.go.jp/#15/35.4111/135.1033
JA/KT-038,"Japan - Honshu","Kyoto Prefecture",JA/KT-038,629,2064,135.4209,35.2798,135.4209,35.2798,2,0,01/07/2015,31/12/2099,0,"","",Saddle-JA/KT-038(JA/KT-038),423.5,199.6,135.4071111,35.29566667,http://maps.gsi.go.jp/#15/35.2798/135.4209
JA/KT-040,"Japan - Honshu","Kyoto Prefecture",JA/KT-040,625,2051,135.5907,35.0762,135.5907,35.0762,2,0,01/07/2015,31/12/2099,0,"","",Saddle-JA/KT-040(JA/KT-040),408.5,215.7,135.6014444,35.08144444,http://maps.gsi.go.jp/#15/35.0762/135.5907
JA/KT-041,"Japan - Honshu","Kyoto Prefecture",JA/KT-041,622,2041,135.5285,34.9357,135.5285,34.9357,2,0,01/07/2015,31/12/2099,0,"","",Saddle-JA/KT-041(JA/KT-041),471.3,150.8,135.5154444,34.93611111,http://maps.gsi.go.jp/#15/34.9357/135.5285
JA/KT-042,"Japan - Honshu","Kyoto Prefecture",JA/KT-042,602,1975,135.8592,34.9586,135.8592,34.9586,2,0,01/07/2015,31/12/2099,0,"","",Saddle-JA/KT-042(JA/KT-042),167.9,432.8,135.8547778,34.99422222,http://maps.gsi.go.jp/#15/34.9586/135.8592
JA/KT-043,"Japan - Honshu","Kyoto Prefecture",JA/KT-043,601,1972,135.22,35.7417,135.22,35.7417,2,0,01/07/2015,31/12/2099,0,"","",Saddle-JA/KT-043(JA/KT-043),347.3,253.2,135.1976667,35.72955556,http://maps.gsi.go.jp/#15/35.7417/135.2200
JA/KT-044,"Japan - Honshu","Kyoto Prefecture",JA/KT-044,592,1942,135.4492,35.4091,135.4492,35.4091,2,0,01/07/2015,31/12/2099,0,"","",Saddle-JA/KT-044(JA/KT-044),382,209.3,135.4575556,35.42088889,http://maps.gsi.go.jp/#15/35.4091/135.4492
JA/KT-045,"Japan - Honshu","Kyoto Prefecture",JA/KT-045,570,1870,135.699,35.0858,135.699,35.0858,2,0,01/07/2015,31/12/2099,0,"","",Saddle-JA/KT-045(JA/KT-045),389,181.5,135.7102222,35.113,http://maps.gsi.go.jp/#15/35.0858/135.6990
JA/KT-046,"Japan - Honshu","Kyoto Prefecture",JA/KT-046,569,1867,135.5681,35.1611,135.5681,35.1611,2,0,01/07/2015,31/12/2099,0,"","",Saddle-JA/KT-046(JA/KT-046),338,228.2,135.5914444,35.19655556,http://maps.gsi.go.jp/#15/35.1611/135.5681
JA/KT-047,"Japan - Honshu","Kyoto Prefecture",JA/KT-047,568,1864,135.3242,35.2145,135.3242,35.2145,2,0,01/07/2015,31/12/2099,0,"","",Saddle-JA/KT-047(JA/KT-047),297.2,270.8,135.3237778,35.22211111,http://maps.gsi.go.jp/#15/35.2145/135.3242
JA/KT-048,"Japan - Honshu","Kyoto Prefecture",JA/KT-048,568,1864,135.3237,35.2313,135.3237,35.2313,2,0,01/07/2015,31/12/2099,0,"","",Saddle-JA/KT-048(JA/KT-048),371.7,195.5,135.317,35.24066667,http://maps.gsi.go.jp/#15/35.2313/135.3237
JA/KT-049,"Japan - Honshu","Kyoto Prefecture",JA/KT-049,560,1837,135.3447,35.1496,135.3447,35.1496,2,0,01/07/2015,31/12/2099,0,"","",Saddle-JA/KT-049(JA/KT-049),337.9,222.5,135.3214444,35.14633333,http://maps.gsi.go.jp/#15/35.1496/135.3447
JA/KT-050,"Japan - Honshu","Kyoto Prefecture",JA/KT-050,560,1837,135.4255,35.5483,135.4255,35.5483,2,0,01/07/2015,31/12/2099,0,"","",Saddle-JA/KT-050(JA/KT-050),158.3,403.3,135.4578889,35.51633333,http://maps.gsi.go.jp/#15/35.5483/135.4255
JA/KT-051,"Japan - Honshu","Kyoto Prefecture",JA/KT-051,557,1827,135.4098,35.058,135.4098,35.058,2,0,01/07/2015,31/12/2099,0,"","",Saddle-JA/KT-051(JA/KT-051),320.8,236,135.4184444,35.05144444,http://maps.gsi.go.jp/#15/35.0580/135.4098
JA/KT-052,"Japan - Honshu","Kyoto Prefecture",JA/KT-052,556,1824,135.381,35.5389,135.381,35.5389,2,0,01/07/2015,31/12/2099,0,"","",Saddle-JA/KT-052(JA/KT-052),198.8,356.7,135.3971111,35.53955556,http://maps.gsi.go.jp/#15/35.5389/135.3810
JA/KT-053,"Japan - Honshu","Kyoto Prefecture","Reisen Golf Course  (Nr 4th green)",550,1804,135.5165,34.9852,135.5165,34.9852,2,0,01/07/2015,31/12/2099,0,"","","Saddle-Reisen Golf Course  (Nr 4th green)(JA/KT-053)",337.4,216.2,135.5125556,34.97433333,http://maps.gsi.go.jp/#15/34.9852/135.5165
JA/KT-054,"Japan - Honshu","Kyoto Prefecture",JA/KT-054,550,1804,135.3686,35.1475,135.3686,35.1475,2,0,01/07/2015,31/12/2099,0,"","",Saddle-JA/KT-054(JA/KT-054),344.7,204.5,135.3722222,35.14188889,http://maps.gsi.go.jp/#15/35.1475/135.3686
JA/KT-055,"Japan - Honshu","Kyoto Prefecture",JA/KT-055,548,1798,135.2332,35.7415,135.2332,35.7415,2,0,01/07/2015,31/12/2099,0,"","",Saddle-JA/KT-055(JA/KT-055),282.9,263.7,135.2275556,35.74155556,http://maps.gsi.go.jp/#15/35.7415/135.2332
JA/KT-056,"Japan - Honshu","Kyoto Prefecture",JA/KT-056,541,1775,135.007,35.5921,135.007,35.5921,2,0,01/07/2015,31/12/2099,0,"","",Saddle-JA/KT-056(JA/KT-056),198.7,342.4,135.0013333,35.57577778,http://maps.gsi.go.jp/#15/35.5921/135.0070
JA/KT-057,"Japan - Honshu","Kyoto Prefecture",JA/KT-057,540,1772,135.1375,35.7341,135.1375,35.7341,2,0,01/07/2015,31/12/2099,0,"","",Saddle-JA/KT-057(JA/KT-057),188.4,343.5,135.1407778,35.694,http://maps.gsi.go.jp/#15/35.7341/135.1375
JA/KT-058,"Japan - Honshu","Kyoto Prefecture",JA/KT-058,540,1772,135.1423,35.3415,135.1423,35.3415,2,0,01/07/2015,31/12/2099,0,"","",Saddle-JA/KT-058(JA/KT-058),77.4,463.1,135.1881111,35.37188889,http://maps.gsi.go.jp/#15/35.3415/135.1423
JA/KT-059,"Japan - Honshu","Kyoto Prefecture",JA/KT-059,539,1768,135.6137,35.1246,135.6137,35.1246,2,0,01/07/2015,31/12/2099,0,"","",Saddle-JA/KT-059(JA/KT-059),356.9,179.1,135.6226667,35.128,http://maps.gsi.go.jp/#15/35.1246/135.6137
JA/KT-061,"Japan - Honshu","Kyoto Prefecture",JA/KT-061,527,1729,135.0502,35.4921,135.0502,35.4921,2,0,01/07/2015,31/12/2099,0,"","",Saddle-JA/KT-061(JA/KT-061),296.8,223.6,135.0407778,35.48477778,http://maps.gsi.go.jp/#15/35.4921/135.0502
JA/KT-062,"Japan - Honshu","Kyoto Prefecture",JA/KT-062,520,1706,135.6913,35.0593,135.6913,35.0593,2,0,01/07/2015,31/12/2099,0,"","",Saddle-JA/KT-062(JA/KT-062),352,169.6,135.706,35.06311111,http://maps.gsi.go.jp/#15/35.0593/135.6913
JA/KT-063,"Japan - Honshu","Kyoto Prefecture",JA/KT-063,510,1673,135.8568,34.8724,135.8568,34.8724,2,0,01/07/2015,31/12/2099,2,02/12/2015,JM3GVH/3,Saddle-JA/KT-063(JA/KT-063),218.4,294,135.8891111,34.873,http://maps.gsi.go.jp/#15/34.8724/135.8568
JA/KT-065,"Japan - Honshu","Kyoto Prefecture",JA/KT-065,486,1594,135.0627,35.3705,135.0627,35.3705,1,0,01/07/2015,31/12/2099,0,"","",Saddle-JA/KT-065(JA/KT-065),288,195.9,135.0603333,35.37666667,http://maps.gsi.go.jp/#15/35.3705/135.0627
JA/KT-067,"Japan - Honshu","Kyoto Prefecture",JA/KT-067,482,1581,135.4406,35.1537,135.4406,35.1537,1,0,01/07/2015,31/12/2099,0,"","",Saddle-JA/KT-067(JA/KT-067),257.9,223.1,135.4264444,35.11422222,http://maps.gsi.go.jp/#15/35.1537/135.4406
JA/KT-068,"Japan - Honshu","Kyoto Prefecture",JA/KT-068,482,1581,135.648,35.0174,135.648,35.0174,1,0,01/07/2015,31/12/2099,0,"","",Saddle-JA/KT-068(JA/KT-068),257.6,224.2,135.636,34.98755556,http://maps.gsi.go.jp/#15/35.0174/135.6480
JA/KT-069,"Japan - Honshu","Kyoto Prefecture",JA/KT-069,480,1575,135.2652,35.2241,135.2652,35.2241,1,0,01/07/2015,31/12/2099,0,"","",Saddle-JA/KT-069(JA/KT-069),250.7,231,135.2798889,35.22711111,http://maps.gsi.go.jp/#15/35.2241/135.2652
JA/KT-070,"Japan - Honshu","Kyoto Prefecture",JA/KT-070,472,1549,135.0506,35.3043,135.0506,35.3043,1,0,01/07/2015,31/12/2099,0,"","",Saddle-JA/KT-070(JA/KT-070),233.7,238,135.0092222,35.29844444,http://maps.gsi.go.jp/#15/35.3043/135.0506
JA/KT-071,"Japan - Honshu","Kyoto Prefecture",JA/KT-071,469,1539,135.2891,35.1648,135.2891,35.1648,1,0,01/07/2015,31/12/2099,0,"","",Saddle-JA/KT-071(JA/KT-071),247.7,217.4,135.2904444,35.15922222,http://maps.gsi.go.jp/#15/35.1648/135.2891
JA/KT-072,"Japan - Honshu","Kyoto Prefecture",JA/KT-072,466,1529,135.484,35.069,135.484,35.069,1,0,01/07/2015,31/12/2099,0,"","",Saddle-JA/KT-072(JA/KT-072),191.1,270.9,135.4981111,35.04988889,http://maps.gsi.go.jp/#15/35.0690/135.4840
JA/KT-073,"Japan - Honshu","Kyoto Prefecture",JA/KT-073,461,1512,135.5059,35.0393,135.5059,35.0393,1,0,01/07/2015,31/12/2099,0,"","",Saddle-JA/KT-073(JA/KT-073),197.6,263,135.4984444,35.023,http://maps.gsi.go.jp/#15/35.0393/135.5059
JA/KT-074,"Japan - Honshu","Kyoto Prefecture",JA/KT-074,460,1509,135.5106,35.0112,135.5106,35.0112,1,0,01/07/2015,31/12/2099,0,"","",Saddle-JA/KT-074(JA/KT-074),267.6,195.3,135.4904444,34.997,http://maps.gsi.go.jp/#15/35.0112/135.5106
JA/KT-075,"Japan - Honshu","Kyoto Prefecture",JA/KT-075,453,1486,135.2625,35.266,135.2625,35.266,1,0,01/07/2015,31/12/2099,0,"","",Saddle-JA/KT-075(JA/KT-075),267.9,183.4,135.267,35.26988889,http://maps.gsi.go.jp/#15/35.2660/135.2625
JA/KT-076,"Japan - Honshu","Kyoto Prefecture",JA/KT-076,447,1467,135.1408,35.7079,135.1408,35.7079,1,0,01/07/2015,31/12/2099,0,"","",Saddle-JA/KT-076(JA/KT-076),197.4,245.7,135.1414444,35.72844444,http://maps.gsi.go.jp/#15/35.7079/135.1408
JA/KT-077,"Japan - Honshu","Kyoto Prefecture",JA/KT-077,441,1447,135.0017,35.622,135.0017,35.622,1,0,01/07/2015,31/12/2099,0,"","",Saddle-JA/KT-077(JA/KT-077),252.2,188.7,134.9956667,35.60322222,http://maps.gsi.go.jp/#15/35.6220/135.0017
JA/KT-078,"Japan - Honshu","Kyoto Prefecture",JA/KT-078,432,1417,135.7819,35.0987,135.7819,35.0987,1,0,01/07/2015,31/12/2099,0,"","",Saddle-JA/KT-078(JA/KT-078),265.6,166.5,135.7913333,35.10222222,http://maps.gsi.go.jp/#15/35.0987/135.7819
JA/KT-079,"Japan - Honshu","Kyoto Prefecture",JA/KT-079,431,1414,135.4224,35.0778,135.4224,35.0778,1,0,01/07/2015,31/12/2099,0,"","",Saddle-JA/KT-079(JA/KT-079),257.5,172.9,135.4196667,35.064,http://maps.gsi.go.jp/#15/35.0778/135.4224
JA/KT-080,"Japan - Honshu","Kyoto Prefecture",JA/KT-080,429,1407,135.142,35.4324,135.142,35.4324,1,0,01/07/2015,31/12/2099,0,"","",Saddle-JA/KT-080(JA/KT-080),209.8,214.3,135.137,35.43622222,http://maps.gsi.go.jp/#15/35.4324/135.1420
JA/KT-081,"Japan - Honshu","Kyoto Prefecture",JA/KT-081,424,1391,135.4475,35.1918,135.4475,35.1918,1,0,01/07/2015,31/12/2099,0,"","",Saddle-JA/KT-081(JA/KT-081),217.8,203.3,135.4552222,35.18788889,http://maps.gsi.go.jp/#15/35.1918/135.4475
JA/KT-082,"Japan - Honshu","Kyoto Prefecture",JA/KT-082,416,1365,135.2045,35.2841,135.2045,35.2841,1,0,01/07/2015,31/12/2099,0,"","",Saddle-JA/KT-082(JA/KT-082),217.3,195.8,135.2303333,35.27177778,http://maps.gsi.go.jp/#15/35.2841/135.2045
JA/KT-083,"Japan - Honshu","Kyoto Prefecture",JA/KT-083,408,1339,135.1932,35.4482,135.1932,35.4482,1,0,01/07/2015,31/12/2099,0,"","",Saddle-JA/KT-083(JA/KT-083),232.3,172,135.1874444,35.45555556,http://maps.gsi.go.jp/#15/35.4482/135.1932
JA/KT-084,"Japan - Honshu","Kyoto Prefecture",JA/KT-084,406,1332,135.0782,35.3156,135.0782,35.3156,1,0,01/07/2015,31/12/2099,0,"","",Saddle-JA/KT-084(JA/KT-084),117.3,287.3,135.0641111,35.30877778,http://maps.gsi.go.jp/#15/35.3156/135.0782
JA/KT-085,"Japan - Honshu","Kyoto Prefecture",JA/KT-085,403,1322,135.2817,35.3849,135.2817,35.3849,1,0,01/07/2015,31/12/2099,0,"","",Saddle-JA/KT-085(JA/KT-085),99.1,302.2,135.3171111,35.36055556,http://maps.gsi.go.jp/#15/35.3849/135.2817
JA/KT-086,"Japan - Honshu","Kyoto Prefecture",JA/KT-086,403,1322,135.1126,35.6405,135.1126,35.6405,1,0,01/07/2015,31/12/2099,0,"","",Saddle-JA/KT-086(JA/KT-086),197.9,204.1,135.126,35.625,http://maps.gsi.go.jp/#15/35.6405/135.1126
JA/KT-088,"Japan - Honshu","Kyoto Prefecture",JA/KT-088,396,1299,135.4311,35.5151,135.4311,35.5151,1,0,01/07/2015,31/12/2099,0,"","",Saddle-JA/KT-088(JA/KT-088),202.6,192.2,135.4513333,35.52955556,http://maps.gsi.go.jp/#15/35.5151/135.4311
JA/KT-089,"Japan - Honshu","Kyoto Prefecture",JA/KT-089,381,1250,135.899,34.7815,135.899,34.7815,1,0,01/07/2015,31/12/2099,1,17/01/2016,JA3PEX/3,Saddle-JA/KT-089(JA/KT-089),208.5,171.9,135.9085556,34.774,http://maps.gsi.go.jp/#15/34.7815/135.8990
